ECRProductUID,ECRProductSKU,ECRProductDimensionUID,ECRProductDimensionSKU,AgeBand,TicketType,StartDate,EndDate,ImageUrls,Microsite,Name,Description,TicketFullfillmentInstructions
B0903BF0-679C-4296-BFE0-6E4B58B593AE,8304,A32F4776-6AB7-45AB-9724-D45F08162FCE,8304AD,Adult ,Big Bus,2015-11-25,,,vienna,"Big Bus Single Route Red","Red Route Only + Imperial Walk ","BBC 24 Hour - preis ink. 10% USt."
64636365-41CF-4FB9-BA31-0C0179FFAA7E,8303,DF5C2D87-08CC-4A90-9884-B5FE9A22F3A4,8303,,Big Bus,2016-01-26,,,vienna,"Big Bus Standard Tour ","Valid on all Big Bus Vienna Lines","BBC 24 Hours  preis ink. 10% USt."
64636365-41CF-4FB9-BA31-0C0179FFAA7E,8303,515689C8-2A60-4024-A3B7-A4AA907337DD,8303FM,Family,Big Bus,2016-01-26,,,vienna,"Big Bus Standard Tour ","Valid on all Big Bus Vienna Lines","BBC 24 Hours  preis ink. 10% USt."
64636365-41CF-4FB9-BA31-0C0179FFAA7E,8303,FC7B284B-CDF7-4C23-A33A-86AE2E190219,8303CH,Child,Big Bus,2016-01-26,,,vienna,"Big Bus Standard Tour ","Valid on all Big Bus Vienna Lines","BBC 24 Hours  preis ink. 10% USt."
64636365-41CF-4FB9-BA31-0C0179FFAA7E,8303,61E971EE-0B7D-44C6-8E07-4E72506B4BDA,8303AD,Adult ,Big Bus,2016-01-26,,,vienna,"Big Bus Standard Tour ","Valid on all Big Bus Vienna Lines","BBC 24 Hours  preis ink. 10% USt."
419D6579-B7F2-4ED9-9DD3-5E572ED187E9,8328,790D05C6-6E82-4603-8D5F-49B87A17622A,8328AD,Adult ,Big Bus,2015-11-25,,,vienna,"Combo Bus and Burger","BBC 48 Hour - Valid on Blue and Red Route - Includes Vienna Night Tour from 14th of November","Combo Big Bus Tours and Hard Rock"
419D6579-B7F2-4ED9-9DD3-5E572ED187E9,8328,7A57BFB4-EBA9-4398-9A40-701BCD548730,8328CH,Child,Big Bus,2015-11-25,,,vienna,"Combo Bus and Burger","BBC 48 Hour - Valid on Blue and Red Route - Includes Vienna Night Tour from 14th of November","Combo Big Bus Tours and Hard Rock"
419D6579-B7F2-4ED9-9DD3-5E572ED187E9,8328,CC829AEE-E021-4D0D-A8FA-E430F9D72AD4,8328,,Big Bus,2015-11-25,,,vienna,"Combo Bus and Burger","BBC 48 Hour - Valid on Blue and Red Route - Includes Vienna Night Tour from 14th of November","Combo Big Bus Tours and Hard Rock"
9F9D9F53-6238-4683-AA0C-36039461AC40,8942,B1C4AC86-EF1C-44D4-AA27-5A80D8BC1AED,8942AD,Adult ,Big Bus,2016-05-18,,,vienna,"Combo Bus and Mozart Concert","48 H + 3rd DAY FREE - Valid on all Big Bus Vienna Routes + Night Tour","BBC 48 Hours + 3rd DAY FREE - preis ink. 10% USt."
9F9D9F53-6238-4683-AA0C-36039461AC40,8942,B071EF45-ABB4-4C01-B533-09E627E24638,8942,,Big Bus,2016-05-18,,,vienna,"Combo Bus and Mozart Concert","48 H + 3rd DAY FREE - Valid on all Big Bus Vienna Routes + Night Tour","BBC 48 Hours + 3rd DAY FREE - preis ink. 10% USt."
3E3D901A-26C6-4FA5-983A-580322F8B67A,8330,20A2C411-78FD-4BEC-87DC-31BCF6BE9633,8330CH,Child,Big Bus,2015-11-25,,,vienna,"Combo Complete Vienna","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE - preis ink. 10% USt."
3E3D901A-26C6-4FA5-983A-580322F8B67A,8330,BD2DDC77-C251-44E2-BB00-1E24AC7FD198,8330,,Big Bus,2015-11-25,,,vienna,"Combo Complete Vienna","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE - preis ink. 10% USt."
3E3D901A-26C6-4FA5-983A-580322F8B67A,8330,0B00FF4E-34C9-4DA9-B282-94951727A3DC,8330AD,Adult ,Big Bus,2015-11-25,,,vienna,"Combo Complete Vienna","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE - preis ink. 10% USt."
9F938E51-67B3-4FCA-B357-59E8C93415B2,8334,385D1C28-2B57-44E8-9BCB-179EE7F391E7,8334,,Big Bus,2015-11-25,,,vienna,"Combo Concert and Bus","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE -  preis ink. 10% USt."
9F938E51-67B3-4FCA-B357-59E8C93415B2,8334,5BEA10AE-3666-4D88-9674-3DDA4A3EB8F2,8334AD,Adult ,Big Bus,2015-11-25,,,vienna,"Combo Concert and Bus","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE -  preis ink. 10% USt."
9F938E51-67B3-4FCA-B357-59E8C93415B2,8334,FD308E57-249C-45F0-8805-D00ECDBB6E91,8334CH,Child,Big Bus,2015-11-25,,,vienna,"Combo Concert and Bus","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE -  preis ink. 10% USt."
E7A4C323-F081-43D8-9B18-A46F86925626,8335,C6C38B37-F809-4386-B729-473209F353E6,8335,,Big Bus,2015-11-25,,,vienna,"Combo Schonbrunn Palace and Bus","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE -   preis ink. 10% USt."
E7A4C323-F081-43D8-9B18-A46F86925626,8335,4ED93725-2BAC-4ACA-8E82-893A466DFD54,8335AD,Adult ,Big Bus,2015-11-25,,,vienna,"Combo Schonbrunn Palace and Bus","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE -   preis ink. 10% USt."
E7A4C323-F081-43D8-9B18-A46F86925626,8335,3EB7E5C7-9E97-4E03-BC89-A701DA35FEBE,8335CH,Child,Big Bus,2015-11-25,,,vienna,"Combo Schonbrunn Palace and Bus","48 Hours + 3rd DAY FREE - Valid on all Routes + Include Vienna Night Tour from 14th of November","BBC 48 Hours + 3rd DAY FREE -   preis ink. 10% USt."
29650967-6BBE-4D4F-9900-61F5FB24929E,8327,62C6C697-BE92-4EFF-A575-B007BABA91F4,8327CH,Child,Big Bus,2015-11-25,,,vienna,"EBN BBIC 24 Hour All Lines","Valid on all Big Bus Vienna Routes - DDSG River Cruise not Included","BBC 24 Hours - preis ink. 10% USt."
29650967-6BBE-4D4F-9900-61F5FB24929E,8327,730D055C-CFFB-4B51-A0CE-30E4891D0D3C,8327AD,Adult ,Big Bus,2015-11-25,,,vienna,"EBN BBIC 24 Hour All Lines","Valid on all Big Bus Vienna Routes - DDSG River Cruise not Included","BBC 24 Hours - preis ink. 10% USt."
29650967-6BBE-4D4F-9900-61F5FB24929E,8327,F9DDF412-E0AB-43BB-88FB-EBF35FB76018,8327,,Big Bus,2015-11-25,,,vienna,"EBN BBIC 24 Hour All Lines","Valid on all Big Bus Vienna Routes - DDSG River Cruise not Included","BBC 24 Hours - preis ink. 10% USt."
497C4BE9-0860-4090-864B-45D51AABB537,8347,504220EB-9490-4F48-BAFE-4E6CD6AC236C,8347,,Big Bus,2016-02-04,,,vienna,"MS test ","MS test ",""
F3D7EAB3-3E39-4F8B-80F8-91C45098FA95,8324,7B4AC7F1-C304-407D-8165-410355CCB0CF,8324AD,Adult ,Big Bus,2015-11-25,,,vienna,"Night Tour","Night Tour Only","Night tour departs from stop Number 1"
F3D7EAB3-3E39-4F8B-80F8-91C45098FA95,8324,95E0587C-5692-4808-BC20-09181259AD47,8324FM,Family,Big Bus,2015-11-25,,,vienna,"Night Tour","Night Tour Only","Night tour departs from stop Number 1"
F3D7EAB3-3E39-4F8B-80F8-91C45098FA95,8324,F9EA55C8-A8DA-4209-9E31-7C63374C1EDA,8324CH,Child,Big Bus,2015-11-25,,,vienna,"Night Tour","Night Tour Only","Night tour departs from stop Number 1"
F3D7EAB3-3E39-4F8B-80F8-91C45098FA95,8324,71D7F9D0-A3F3-4B13-A450-D101711660D3,8324,,Big Bus,2015-11-25,,,vienna,"Night Tour","Night Tour Only","Night tour departs from stop Number 1"
0EF8A3D4-971D-45B0-BA69-98662DAF9CF2,8326,E0A393D5-DE7A-4810-A2B8-EF4FA5397808,8326CO,Concession,Big Bus,2015-11-25,,,vienna,"Retiree Association","Big Bus 24 Hour - Special Rate ","Inkl. 10% Ust"
0EF8A3D4-971D-45B0-BA69-98662DAF9CF2,8326,76752FFD-E986-40B9-9F29-43B704B6E680,8326,,Big Bus,2015-11-25,,,vienna,"Retiree Association","Big Bus 24 Hour - Special Rate ","Inkl. 10% Ust"
7A157715-AA5B-4A25-84EB-B9DD89370415,8307,F175E25C-67E4-4DE7-920A-15AC078754ED,8307,,Big Bus,2015-11-23,,,vienna,"Twin City Ticket","48 Hours Vienna Tour - Includes Vienna Night Tour from 14th of November","Preis ink. 10% USt"
7A157715-AA5B-4A25-84EB-B9DD89370415,8307,94DB95F3-8682-48B7-B104-11F1A5FA776C,8307AD,Adult ,Big Bus,2015-11-23,,,vienna,"Twin City Ticket","48 Hours Vienna Tour - Includes Vienna Night Tour from 14th of November","Preis ink. 10% USt"
7A157715-AA5B-4A25-84EB-B9DD89370415,8307,46EF4DB0-5936-4AC6-8AC3-68C7F5836C64,8307FM,Family,Big Bus,2015-11-23,,,vienna,"Twin City Ticket","48 Hours Vienna Tour - Includes Vienna Night Tour from 14th of November","Preis ink. 10% USt"
7A157715-AA5B-4A25-84EB-B9DD89370415,8307,4C5F5FBD-6547-41EC-86D5-C17D172B708F,8307CH,Child,Big Bus,2015-11-23,,,vienna,"Twin City Ticket","48 Hours Vienna Tour - Includes Vienna Night Tour from 14th of November","Preis ink. 10% USt"
524AD055-248F-414B-ACB0-11FF3A35D250,8338,17FCB9A5-CB95-4F39-B943-789ED44C667C,8338CH,Child,Big Bus,2015-11-25,,,vienna,"Vienna Card Premium Ticket","48 Hours + 3rd DAY FREE - Valid on all Big Bus Vienna Routes + Night tour","BBC 48 Hours + 3rd DAY FREE -  preis ink. 10% USt."
524AD055-248F-414B-ACB0-11FF3A35D250,8338,5B37D2CE-694A-4672-984A-28D9BE5788B7,8338,,Big Bus,2015-11-25,,,vienna,"Vienna Card Premium Ticket","48 Hours + 3rd DAY FREE - Valid on all Big Bus Vienna Routes + Night tour","BBC 48 Hours + 3rd DAY FREE -  preis ink. 10% USt."
524AD055-248F-414B-ACB0-11FF3A35D250,8338,F7FE547F-A2A5-46C9-B909-F107532F3FE9,8338AD,Adult ,Big Bus,2015-11-25,,,vienna,"Vienna Card Premium Ticket","48 Hours + 3rd DAY FREE - Valid on all Big Bus Vienna Routes + Night tour","BBC 48 Hours + 3rd DAY FREE -  preis ink. 10% USt."
317BA75D-433C-441C-956B-9C092A8BC897,8337,FD23725D-761B-40F5-88BE-F6A4FAE966C1,8337CH,Child,Big Bus,2015-11-25,,,vienna,"Vienna Card Standard Ticket","Valid on all Big Bus Vienna Lines","BBC 24 Hours preis ink.10% USt."
317BA75D-433C-441C-956B-9C092A8BC897,8337,78E7E294-0E9E-4554-9EA8-7F64A0937637,8337AD,Adult ,Big Bus,2015-11-25,,,vienna,"Vienna Card Standard Ticket","Valid on all Big Bus Vienna Lines","BBC 24 Hours preis ink.10% USt."
317BA75D-433C-441C-956B-9C092A8BC897,8337,A8EFA38F-0992-4014-B163-BDE30D656351,8337,,Big Bus,2015-11-25,,,vienna,"Vienna Card Standard Ticket","Valid on all Big Bus Vienna Lines","BBC 24 Hours preis ink.10% USt."
B795B8E3-7BFD-488D-BFF4-7341182CE423,4653,9513D3D5-0B6B-4FDC-B914-BEFCD5FFA532,4653,,Big Bus,2016-05-18,,,washington,"24 Hr Night Tour Combo","24 Hr All Loops","This ticket is valid for 24 hours from time of purchase."
B795B8E3-7BFD-488D-BFF4-7341182CE423,4653,CFD8A857-CCC2-42E2-9345-16C3EF8FEDCF,4653CH,Child,Big Bus,2016-05-18,,,washington,"24 Hr Night Tour Combo","24 Hr All Loops","This ticket is valid for 24 hours from time of purchase."
B795B8E3-7BFD-488D-BFF4-7341182CE423,4653,9F599F24-59B8-4E65-A3B7-6177FDE43D21,4653AD,Adult ,Big Bus,2016-05-18,,,washington,"24 Hr Night Tour Combo","24 Hr All Loops","This ticket is valid for 24 hours from time of purchase."
F9462B1D-8E09-4D62-9E63-B30BE5946184,4654,2214702B-840F-4F4A-805A-429EBD4E54B6,4654,,Big Bus,2016-05-18,,,washington,"48 Hr Night Tour Combo","48 Hr All Loops","Valid for 48 hours from time of purchase."
F9462B1D-8E09-4D62-9E63-B30BE5946184,4654,78F315A9-FFE2-41B2-9E4F-12CCD27AAA3E,4654CH,Child,Big Bus,2016-05-18,,,washington,"48 Hr Night Tour Combo","48 Hr All Loops","Valid for 48 hours from time of purchase."
F9462B1D-8E09-4D62-9E63-B30BE5946184,4654,761AD47B-CCF4-4421-A740-D89F4A55563D,4654AD,Adult ,Big Bus,2016-05-18,,,washington,"48 Hr Night Tour Combo","48 Hr All Loops","Valid for 48 hours from time of purchase."
7F0EB81B-4C2B-435C-8374-59453F418A05,4467,84E17E8F-744F-4C93-A170-0DD00CCF2AAD,4467AD,Adult ,Big Bus,2016-05-18,,,washington,"Big Bus 24 Hour Tour","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
7F0EB81B-4C2B-435C-8374-59453F418A05,4467,D1877B22-51C2-4D4A-B6BC-2761C63FFA89,4467,,Big Bus,2016-05-18,,,washington,"Big Bus 24 Hour Tour","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
7F0EB81B-4C2B-435C-8374-59453F418A05,4467,E6E2D2F1-26B2-46B2-B3EA-B7CF54A733D7,4467FM,Family,Big Bus,2016-05-18,,,washington,"Big Bus 24 Hour Tour","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
7F0EB81B-4C2B-435C-8374-59453F418A05,4467,4FFD21D8-BE0C-458D-9A02-C1A4502F22BF,4467CH,Child,Big Bus,2016-05-18,,,washington,"Big Bus 24 Hour Tour","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
5C526B60-4903-4B12-8570-223464C8041D,4468,7011ADBC-4395-43E0-923C-0B1F012982A3,4468,,Big Bus,2016-05-18,,,washington,"Big Bus 48 Hour Tour","48 Hr All Loop","Valid for 48 hours from time of purchase."
5C526B60-4903-4B12-8570-223464C8041D,4468,A161570B-2D19-4C7A-9E1E-3907EDFB4A9B,4468FM,Family,Big Bus,2016-05-18,,,washington,"Big Bus 48 Hour Tour","48 Hr All Loop","Valid for 48 hours from time of purchase."
5C526B60-4903-4B12-8570-223464C8041D,4468,2445A668-A7CA-4FEB-B897-658B0A63EA7C,4468CH,Child,Big Bus,2016-05-18,,,washington,"Big Bus 48 Hour Tour","48 Hr All Loop","Valid for 48 hours from time of purchase."
5C526B60-4903-4B12-8570-223464C8041D,4468,B0E999F6-2AE4-4360-A68E-DB1D7CEBB10A,4468AD,Adult ,Big Bus,2016-05-18,,,washington,"Big Bus 48 Hour Tour","48 Hr All Loop","Valid for 48 hours from time of purchase."
AE35272B-AC02-4082-8530-C176EFE86B80,4470,DAD0EF95-E1D0-4CB1-B10F-F229866A3A6A,4470CH,Child,Big Bus,2016-05-18,,,washington,"Big Bus Night Tour","Night Tour","Valid for one Night Tour. Redeem within 24 hours of time printed on tickets."
AE35272B-AC02-4082-8530-C176EFE86B80,4470,20705BB8-BF56-44C8-B37B-3D18DE2BCB48,4470,,Big Bus,2016-05-18,,,washington,"Big Bus Night Tour","Night Tour","Valid for one Night Tour. Redeem within 24 hours of time printed on tickets."
AE35272B-AC02-4082-8530-C176EFE86B80,4470,22BE8E05-9F4C-4377-8CAC-70ED090712ED,4470AD,Adult ,Big Bus,2016-05-18,,,washington,"Big Bus Night Tour","Night Tour","Valid for one Night Tour. Redeem within 24 hours of time printed on tickets."
60CC9135-0589-4576-A337-69444DC08F84,4469,FEB1B676-9490-49B2-B4C1-71B66605EC0E,4469AD,Adult ,Big Bus,2016-05-18,,,washington,"Big Bus Patriot Tour","Patriot Tour","Valid for 24 hours from time of printed on ticket on Red Loop only."
60CC9135-0589-4576-A337-69444DC08F84,4469,41F92A12-5CF1-46A2-B0B4-1238A0758F5D,4469,,Big Bus,2016-05-18,,,washington,"Big Bus Patriot Tour","Patriot Tour","Valid for 24 hours from time of printed on ticket on Red Loop only."
60CC9135-0589-4576-A337-69444DC08F84,4469,1FE28E44-781B-4832-8811-EB496CBD5D19,4469CH,Child,Big Bus,2016-05-18,,,washington,"Big Bus Patriot Tour","Patriot Tour","Valid for 24 hours from time of printed on ticket on Red Loop only."
3470AC0A-E66F-461D-9B45-BAAEC83D7AEC,4665,D60B1A83-D9D7-4AC2-8F08-297DB2BDA926,4665,,Big Bus,2016-05-18,,,washington,"Cruise 24 Hour All Loops Discount","24 hour All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
3470AC0A-E66F-461D-9B45-BAAEC83D7AEC,4665,06DF2F13-14C2-46EA-9A9B-8A16F8652426,4665CH,Child,Big Bus,2016-05-18,,,washington,"Cruise 24 Hour All Loops Discount","24 hour All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
3470AC0A-E66F-461D-9B45-BAAEC83D7AEC,4665,33E5B96F-4AFF-4BBC-9ECE-A54BC44D3894,4665AD,Adult ,Big Bus,2016-05-18,,,washington,"Cruise 24 Hour All Loops Discount","24 hour All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
CA62498C-3E6D-42D0-B4B5-AAC4D5D047E4,4666,6EE0788C-25F2-488F-A285-3A31DE340428,4666CH,Child,Big Bus,2016-05-18,,,washington,"Groupon for One","24 Hr All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
CA62498C-3E6D-42D0-B4B5-AAC4D5D047E4,4666,AD71B577-8466-43F6-913E-50D0E2B24A8D,4666AD,Adult ,Big Bus,2016-05-18,,,washington,"Groupon for One","24 Hr All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
CA62498C-3E6D-42D0-B4B5-AAC4D5D047E4,4666,41C4D738-1931-4A4F-B385-F87D0C80CA5F,4666,,Big Bus,2016-05-18,,,washington,"Groupon for One","24 Hr All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
307D5301-C48A-4B86-B8FB-1F524534CC54,4661,44938918-6629-4702-B649-536C4DBB76BB,4661AD,Adult ,Big Bus,2016-05-18,,,washington,"Hotel Coupon 24 Hr","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
307D5301-C48A-4B86-B8FB-1F524534CC54,4661,0DA65F8F-090F-4326-87EE-5FA5D9FFBADA,4661CH,Child,Big Bus,2016-05-18,,,washington,"Hotel Coupon 24 Hr","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
307D5301-C48A-4B86-B8FB-1F524534CC54,4661,381B441B-682E-4A8B-BE41-4AB3B7BBAC4E,4661,,Big Bus,2016-05-18,,,washington,"Hotel Coupon 24 Hr","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
BFA2548E-40C3-40A0-B651-2B365EE4DB28,4663,B17B65B1-02DC-4EDF-BD69-5FC3B0933F7E,4663CH,Child,Big Bus,2016-05-18,,,washington,"Hotel Coupon 48 Hr","48 Hr All Loops","48 Hr All Loop"
BE7C3FB6-D89E-406A-AEF0-90A9CF58512C,4662,519F33FC-4FAE-4230-96B0-0DDC32DAAE91,4662,,Big Bus,2016-05-18,,,washington,"Hotel Coupon 48 Hr","48 Hr All Loop","48 Hr All Loop"
BFA2548E-40C3-40A0-B651-2B365EE4DB28,4663,03ACE83B-8A68-4565-865F-7E1F67BC0C5F,4663,,Big Bus,2016-05-18,,,washington,"Hotel Coupon 48 Hr","48 Hr All Loops","48 Hr All Loop"
BFA2548E-40C3-40A0-B651-2B365EE4DB28,4663,B756FA3C-B358-446D-B88B-FB453D196021,4663AD,Adult ,Big Bus,2016-05-18,,,washington,"Hotel Coupon 48 Hr","48 Hr All Loops","48 Hr All Loop"
9EFBD84B-B326-4296-BE3F-BE0D68198EB4,4659,E5FAD70B-4387-4686-8C76-ED8C5394D41A,4659CH,Child,Big Bus,2016-05-18,,,washington,"Madame Tussauds 24hr All Loops","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
9EFBD84B-B326-4296-BE3F-BE0D68198EB4,4659,5259A6C0-75CE-4EB2-B1BE-9F5893C68689,4659,,Big Bus,2016-05-18,,,washington,"Madame Tussauds 24hr All Loops","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
9EFBD84B-B326-4296-BE3F-BE0D68198EB4,4659,DCCC0132-0110-433F-AECB-B25250CF4C37,4659AD,Adult ,Big Bus,2016-05-18,,,washington,"Madame Tussauds 24hr All Loops","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
E50F5658-B7AC-4C4C-98D0-5DB8B11DE244,4660,4CA9822E-EBBA-46D7-AEBF-AC79871FDB3C,4660CH,Child,Big Bus,2016-05-18,,,washington,"Madame Tussauds 48hr All Loops","48 Hr All Loop","Valid for 48 hour period from time printed on ticket during day tour hours of operations on all loops."
E50F5658-B7AC-4C4C-98D0-5DB8B11DE244,4660,2CD62051-19A5-4188-B25D-F2715BA1029F,4660,,Big Bus,2016-05-18,,,washington,"Madame Tussauds 48hr All Loops","48 Hr All Loop","Valid for 48 hour period from time printed on ticket during day tour hours of operations on all loops."
E50F5658-B7AC-4C4C-98D0-5DB8B11DE244,4660,75C29909-69F3-4E83-8501-F79F9259B392,4660AD,Adult ,Big Bus,2016-05-18,,,washington,"Madame Tussauds 48hr All Loops","48 Hr All Loop","Valid for 48 hour period from time printed on ticket during day tour hours of operations on all loops."
D147CFF7-4DE7-4B49-AAE7-B873314DD6D1,4655,7C4A73B3-915A-4E11-ABCC-F78F5F3A1C5C,4655,,Big Bus,2016-05-18,,,washington,"Remit 24 Hour All Loops","24 Hr All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
D147CFF7-4DE7-4B49-AAE7-B873314DD6D1,4655,9AC793B5-974C-417A-A15F-E26DF82FE613,4655CH,Child,Big Bus,2016-05-18,,,washington,"Remit 24 Hour All Loops","24 Hr All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
D147CFF7-4DE7-4B49-AAE7-B873314DD6D1,4655,4F6627FC-612C-487D-881D-8545992D2B36,4655AD,Adult ,Big Bus,2016-05-18,,,washington,"Remit 24 Hour All Loops","24 Hr All Loops","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
FD2E57FD-0583-41B1-A433-EE031418CA41,4656,BE419645-D013-4A8F-A2F0-7FC84E63E3D9,4656AD,Adult ,Big Bus,2016-05-18,,,washington,"Remit 48 Hour All Loops","48 Hr All Loops","Valid for 48 hours from time of purchase."
FD2E57FD-0583-41B1-A433-EE031418CA41,4656,C8581AF5-85C2-4AB0-9228-5B9772F624FB,4656,,Big Bus,2016-05-18,,,washington,"Remit 48 Hour All Loops","48 Hr All Loops","Valid for 48 hours from time of purchase."
FD2E57FD-0583-41B1-A433-EE031418CA41,4656,829FA840-2E0C-4BFD-8AE6-474EC3004CA9,4656CH,Child,Big Bus,2016-05-18,,,washington,"Remit 48 Hour All Loops","48 Hr All Loops","Valid for 48 hours from time of purchase."
BED74342-5707-44E4-8494-F1C414E4ED0F,4657,6745AB0E-582F-41BA-BA60-652C111B58CC,4657AD,Adult ,Big Bus,2016-05-18,,,washington,"Twin City Ticket","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
BED74342-5707-44E4-8494-F1C414E4ED0F,4657,687A5DB1-352A-4541-A234-952576DBF9BB,4657CH,Child,Big Bus,2016-05-18,,,washington,"Twin City Ticket","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
BED74342-5707-44E4-8494-F1C414E4ED0F,4657,17096B22-C8F4-4F05-BBEC-F9B619845DC2,4657,,Big Bus,2016-05-18,,,washington,"Twin City Ticket","24 Hr All Loop","Valid for 24-hour period from time printed on tickets during day tour hours of operations on Red, Blue and Yellow Loops. "
DA9526EF-DD2B-4013-9766-2FEBD1FDC200,15902,78A0031F-63D5-4314-959B-DEB746D14417,15902,,Bonus Tickets,2016-05-18,,,chicago,"Bonus Historic Neighborhood Walking Tour","CAF Walking Tour","Redeem at 224 S. Michigan Ave. for next available CAF Walking Tour. Good for 7 days from purchase."
DA9526EF-DD2B-4013-9766-2FEBD1FDC200,15902,A8BA5B08-8A74-49E4-8523-6EA77203F30C,15902CH,Child,Bonus Tickets,2016-05-18,,,chicago,"Bonus Historic Neighborhood Walking Tour","CAF Walking Tour","Redeem at 224 S. Michigan Ave. for next available CAF Walking Tour. Good for 7 days from purchase."
DA9526EF-DD2B-4013-9766-2FEBD1FDC200,15902,15623F2D-1928-4DCF-BE7F-144E7A392DD5,15902AD,Adult ,Bonus Tickets,2016-05-18,,,chicago,"Bonus Historic Neighborhood Walking Tour","CAF Walking Tour","Redeem at 224 S. Michigan Ave. for next available CAF Walking Tour. Good for 7 days from purchase."
A8E3C138-8669-46A9-AF7D-A9236A72A056,15901,AB85F1C3-91DD-4C39-989A-2577920B7FD2,15901,,Bonus Tickets,2016-05-18,,,chicago,"Bonus Historic Neighborhoods CAF Tour","CAF Historic Neighborhood Tour","Redeem this ticket for Historic Neighborhood Tour. Departs Daily at 11:30 from Stop 5.  "
A8E3C138-8669-46A9-AF7D-A9236A72A056,15901,706A4CC1-0B13-441D-8554-7AF8C9151787,15901CH,Child,Bonus Tickets,2016-05-18,,,chicago,"Bonus Historic Neighborhoods CAF Tour","CAF Historic Neighborhood Tour","Redeem this ticket for Historic Neighborhood Tour. Departs Daily at 11:30 from Stop 5.  "
A8E3C138-8669-46A9-AF7D-A9236A72A056,15901,62320499-A888-4F93-82A9-B88FEC8BFBC4,15901AD,Adult ,Bonus Tickets,2016-05-18,,,chicago,"Bonus Historic Neighborhoods CAF Tour","CAF Historic Neighborhood Tour","Redeem this ticket for Historic Neighborhood Tour. Departs Daily at 11:30 from Stop 5.  "
93ADE22C-D55B-480D-A4E9-BCF7EA65A8F8,15905,307851AC-8BEF-4D3B-9BF4-2632DA7DC081,15905,,Bonus Tickets,2016-05-18,,,chicago,"Bonus Triple Play 360","360 Chicago - Triple Play","Present this voucher at the ticket booth at 360 Chicago in the John Hancock Center."
93ADE22C-D55B-480D-A4E9-BCF7EA65A8F8,15905,602792D5-18E1-4F27-8CE5-FD29B1D083FD,15905AD,Adult ,Bonus Tickets,2016-05-18,,,chicago,"Bonus Triple Play 360","360 Chicago - Triple Play","Present this voucher at the ticket booth at 360 Chicago in the John Hancock Center."
